timestamp,title,asin,consumptionDurationMs,terminationReason,deviceType,musicTerritory,isShufflePlay,titleSetAsin,trackLengthMs,artistAsin,selectionSourceArtistAsin
2020-09-15 21:28:49 UTC,Four Out Of Five,B07BYW1TF9,214000,userNext,A2825NDLA7WDZV,BR,true,B07F33MQ4J,312000,B00122BV7Q,
2020-09-15 21:25:49 UTC,When The Sun Goes Down,B073MTD4TV,1000,userNext,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Suck It and See,B073NNCFL7,1000,userNext,A2825NDLA7WDZV,BR,true,B01MQLR590,226000,B00122BV7Q,
2020-09-15 21:24:49 UTC,She's Thunderstorms,B073NQZG39,2000,userNext,A2825NDLA7WDZV,BR,true,B01N77VPWN,234000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Old Yellow Bricks,B073MRJ5TX,1000,userNext,A2825NDLA7WDZV,BR,true,B01N45EAAO,193000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Potion Approaching,B073MR7CMT,0,userNext,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Only Ones Who Know,B073MZPBK6,1000,userNext,A2825NDLA7WDZV,BR,true,B01MSQT1CX,184000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Knee Socks,B00MAZ808C,0,userNext,A2825NDLA7WDZV,BR,true,B078G79JQB,257000,B00122BV7Q,
2020-09-15 21:24:49 UTC,Anyways,B07JBC82YY,204000,userNext,A2825NDLA7WDZV,BR,true,B07JCVMD9M,221000,B00122BV7Q,
2020-09-15 21:21:50 UTC,Too Much To Ask,B073MTTXC4,2000,userNext,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-09-15 21:21:50 UTC,Fireside,B00MAZ7XWG,170000,userNext,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-15 21:18:49 UTC,Do Me a Favour,B073N221Z3,195000,userNext,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-09-15 21:15:49 UTC,Batphone,B07BYWSYZ1,194000,userNext,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 21:11:49 UTC,Batphone,B07BYWSYZ1,12000,userStop,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 21:11:49 UTC,Batphone,B07BYWSYZ1,34000,userStop,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 21:10:49 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,0,userNext,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-09-15 21:10:49 UTC,Batphone,B07BYWSYZ1,1000,userPrev,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 21:10:49 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,159000,userNext,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-09-15 21:08:49 UTC,From The Ritz To The Rubble,B073MRVYKH,119000,userNext,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-15 21:05:52 UTC,From The Ritz To The Rubble,B073MRVYKH,61000,userStop,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-15 21:05:35 UTC,Do I Wanna Know?,B00MAZ7RAO,262000,userNext,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-15 21:00:21 UTC,Dance Little Liar,B073N17G9L,1000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ8DB,283000,B00122BV7Q,
2020-09-15 21:00:21 UTC,Library Pictures,B073NP78JL,1000,userNext,A2825NDLA7WDZV,BR,true,B01MSJZ08R,142000,B00122BV7Q,
2020-09-15 21:00:21 UTC,D is for Dangerous,B073MVQQD5,2000,userNext,A2825NDLA7WDZV,BR,true,B01N532EZH,138000,B00122BV7Q,
2020-09-15 21:00:21 UTC,My Propeller,B073N1K3VY,205000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZLR04,205000,B00122BV7Q,
2020-09-15 20:57:21 UTC,No. 1 Party Anthem,B00MAZ7VU0,243000,trackFinished,A2825NDLA7WDZV,BR,true,B01MQIQJEL,243000,B00122BV7Q,
2020-09-15 20:53:21 UTC,Fire And The Thud,B073MPWSVX,6000,userNext,A2825NDLA7WDZV,BR,true,B01MYO459L,237000,B00122BV7Q,
2020-09-15 20:53:21 UTC,I Wanna Be Yours,B00MAZ814K,133000,trackFinished,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-09-15 20:51:21 UTC,I Wanna Be Yours,B00MAZ814K,50000,userStop,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-09-15 20:49:23 UTC,Crying Lightning,B073N1YC8F,123000,trackFinished,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-15 15:35:44 UTC,Crying Lightning,B073N1YC8F,22000,userStop,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-15 15:35:11 UTC,Fake Tales Of San Francisco,B073MRKP5J,154000,userStop,A2825NDLA7WDZV,BR,true,B01MQJPUMU,177000,B00122BV7Q,
2020-09-15 15:33:01 UTC,From The Ritz To The Rubble,B073MRVYKH,89000,userNext,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-15 15:31:01 UTC,From The Ritz To The Rubble,B073MRVYKH,60000,userStop,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-15 15:30:01 UTC,Suck It and See,B073NNCFL7,0,userNext,A2825NDLA7WDZV,BR,true,B01MQLR590,226000,B00122BV7Q,
2020-09-15 15:30:01 UTC,Pretty Visitors,B073MSXQ19,204000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-09-15 15:26:14 UTC,Piledriver Waltz,B073NR84XW,192000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-09-15 15:23:14 UTC,Anyways,B07JBC82YY,204000,userStop,A2825NDLA7WDZV,BR,true,B07JCVMD9M,221000,B00122BV7Q,
2020-09-15 15:19:42 UTC,Do Me a Favour,B073N221Z3,196000,userStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-09-15 15:17:12 UTC,Fireside,B00MAZ7XWG,178000,userNext,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-15 15:13:32 UTC,Do I Wanna Know?,B00MAZ7RAO,249000,userStop,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-15 15:09:09 UTC,Crying Lightning,B073N1YC8F,14000,userNext,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-15 15:09:09 UTC,Crying Lightning,B073N1YC8F,0,systemStop,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-15 15:07:39 UTC,Crying Lightning,B073N1YC8F,201000,userStop,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-15 15:04:00 UTC,No Buses,B00K37J100,0,userStop,A2825NDLA7WDZV,BR,true,B07FLKB76M,197000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Black Treacle,B073NQTD3P,1000,userNext,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Do I Wanna Know?,B00MAZ7RAO,1000,userNext,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-15 15:04:00 UTC,D is for Dangerous,B073MVQQD5,1000,userNext,A2825NDLA7WDZV,BR,true,B01N532EZH,138000,B00122BV7Q,
2020-09-15 15:04:00 UTC,One Point Perspective,B07BYSJ7DS,0,userNext,A2825NDLA7WDZV,BR,true,B07F8GPJT9,208000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Arabella,B00MAZ7TW0,4000,userNext,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Cornerstone,B073MZZ63V,1000,userNext,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Teddy Picker,B073MNZNVW,0,userNext,A2825NDLA7WDZV,BR,true,B01LLY3XGG,165000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Suck It and See,B073NNCFL7,1000,userNext,A2825NDLA7WDZV,BR,true,B01MQLR590,226000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Old Yellow Bricks,B073MRJ5TX,0,userNext,A2825NDLA7WDZV,BR,true,B01N45EAAO,193000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Batphone,B07BYWSYZ1,1000,userNext,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 15:04:00 UTC,Stop The World I Wanna Get Off With You,B073PT8B8J,0,userNext,A2825NDLA7WDZV,BR,true,B0786FQBVH,191000,B00122BV7Q,
2020-09-15 15:04:00 UTC,The Ultracheese,B07BYVHKN3,208000,userNext,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-09-15 15:00:40 UTC,Stop The World I Wanna Get Off With You,B073PT8B8J,1000,userPrev,A2825NDLA7WDZV,BR,true,B0786FQBVH,191000,B00122BV7Q,
2020-09-15 15:00:40 UTC,Batphone,B07BYWSYZ1,0,userPrev,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 15:00:40 UTC,Batphone,B07BYWSYZ1,242000,userPrev,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 14:56:40 UTC,Stop The World I Wanna Get Off With You,B073PT8B8J,1000,userNext,A2825NDLA7WDZV,BR,true,B0786FQBVH,191000,B00122BV7Q,
2020-09-15 14:56:40 UTC,The Ultracheese,B07BYVHKN3,1000,userNext,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-09-15 14:56:40 UTC,Love is a Laserquest,B073NNT18H,1000,userNext,A2825NDLA7WDZV,BR,true,B01MYPF7R6,191000,B00122BV7Q,
2020-09-15 14:56:40 UTC,Secret Door,B073MSLT1S,208000,userNext,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-09-15 14:52:40 UTC,Piledriver Waltz,B073NR84XW,203000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-09-15 14:48:41 UTC,Pretty Visitors,B073MSXQ19,8000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-09-15 14:48:41 UTC,Star Treatment,B07CBJFG4K,7000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-09-15 14:48:41 UTC,R U Mine?,B00MAZ7S94,1000,userNext,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-09-15 14:48:41 UTC,One Point Perspective,B07BYSJ7DS,1000,userNext,A2825NDLA7WDZV,BR,true,B07F8GPJT9,208000,B00122BV7Q,
2020-09-15 14:48:41 UTC,Black Treacle,B073NQTD3P,0,userNext,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-09-15 14:48:41 UTC,Fireside,B00MAZ7XWG,77000,userNext,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-15 12:00:44 UTC,Fireside,B00MAZ7XWG,88000,systemStop,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-15 11:58:42 UTC,Batphone,B07BYWSYZ1,271000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-15 11:54:06 UTC,Black Treacle,B073NQTD3P,21000,userStop,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-09-15 11:54:06 UTC,Piledriver Waltz,B073NR84XW,203000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-09-15 11:50:10 UTC,Batphone,B07BYWSYZ1,254000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-14 17:11:31 UTC,Anyways,B07JBC82YY,204000,userNext,A2825NDLA7WDZV,BR,true,B07JCVMD9M,221000,B00122BV7Q,
2020-09-14 17:07:55 UTC,One For The Road,B00MAZ7T2A,194000,trackScrub,A2825NDLA7WDZV,BR,true,B01LVTHCHD,206000,B00122BV7Q,
2020-09-14 14:29:28 UTC,One For The Road,B00MAZ7T2A,194000,trackScrub,A2825NDLA7WDZV,BR,true,B01LVTHCHD,206000,B00122BV7Q,
2020-09-14 14:26:29 UTC,D is for Dangerous,B073MVQQD5,1000,userNext,A2825NDLA7WDZV,BR,true,B01N532EZH,138000,B00122BV7Q,
2020-09-14 14:26:29 UTC,Don't Sit Down 'Cause I've Moved Your Chair,B073NRTNCC,3000,userNext,A2825NDLA7WDZV,BR,true,B01LLVRP0E,183000,B00122BV7Q,
2020-09-14 14:26:29 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,173000,trackFinished,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-09-14 14:25:28 UTC,Fake Tales Of San Francisco,B073MRKP5J,177000,trackFinished,A2825NDLA7WDZV,BR,true,B01MQJPUMU,177000,B00122BV7Q,
2020-09-14 14:20:27 UTC,I Wanna Be Yours,B00MAZ814K,0,userNext,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-09-14 14:20:27 UTC,Batphone,B07BYWSYZ1,244000,userNext,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-09-14 14:11:33 UTC,She's Thunderstorms,B073NQZG39,62000,userNext,A2825NDLA7WDZV,BR,true,B01N77VPWN,234000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Do I Wanna Know?,B00MAZ7RAO,0,trackInitFailed,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Do I Wanna Know?,B00MAZ7RAO,0,trackInitFailed,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Do I Wanna Know?,B00MAZ7RAO,9000,userStop,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Dangerous Animals,B073MRCZTP,0,userNext,A2825NDLA7WDZV,BR,true,B01MXM00OP,210000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Too Much To Ask,B073MTTXC4,0,userNext,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Fire And The Thud,B073MPWSVX,0,userNext,A2825NDLA7WDZV,BR,true,B01MYO459L,237000,B00122BV7Q,
2020-09-14 14:11:33 UTC,Pretty Visitors,B073MSXQ19,202000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-09-14 14:07:40 UTC,No. 1 Party Anthem,B00MAZ7VU0,223000,userNext,A2825NDLA7WDZV,BR,true,B01MQIQJEL,243000,B00122BV7Q,
2020-09-14 14:03:27 UTC,The Ultracheese,B07BYVHKN3,205000,userStop,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-09-14 13:59:38 UTC,The Ultracheese,B07BYVHKN3,7000,userStop,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-09-14 13:58:57 UTC,Knee Socks,B00MAZ808C,170000,userNext,A2825NDLA7WDZV,BR,true,B078G79JQB,257000,B00122BV7Q,
2020-09-14 13:56:06 UTC,Four Out Of Five,B07BYW1TF9,312000,trackFinished,A2825NDLA7WDZV,BR,true,B07F33MQ4J,312000,B00122BV7Q,
2020-09-14 13:51:07 UTC,Stop The World I Wanna Get Off With You,B073PT8B8J,191000,trackFinished,A2825NDLA7WDZV,BR,true,B0786FQBVH,191000,B00122BV7Q,
2020-09-14 13:48:06 UTC,When The Sun Goes Down,B073MTD4TV,202000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-09-14 13:45:06 UTC,Star Treatment,B07CBJFG4K,354000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-09-14 13:39:06 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,161000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-09-14 13:36:06 UTC,Cornerstone,B073MZZ63V,197000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
2020-09-14 13:33:06 UTC,Potion Approaching,B073MR7CMT,212000,trackFinished,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-09-14 13:29:06 UTC,Piledriver Waltz,B073NR84XW,203000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-09-14 13:26:06 UTC,Fluorescent Adolescent,B073MRVY9M,183000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-09-14 13:23:07 UTC,Secret Door,B073MSLT1S,223000,trackFinished,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-09-14 13:19:06 UTC,No Buses,B00K37J100,197000,trackFinished,A2825NDLA7WDZV,BR,true,B07FLKB76M,197000,B00122BV7Q,
2020-09-14 13:16:06 UTC,Mardy Bum,B073MT4LHF,175000,trackFinished,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-09-14 13:13:06 UTC,505,B073MMJ87M,253000,trackFinished,A2825NDLA7WDZV,BR,true,B01N64JC7M,253000,B00122BV7Q,
2020-09-14 13:09:06 UTC,R U Mine?,B00MAZ7S94,201000,trackFinished,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-09-14 13:05:07 UTC,My Propeller,B073N1K3VY,205000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZLR04,205000,B00122BV7Q,
2020-09-14 13:02:06 UTC,Teddy Picker,B073MNZNVW,165000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLY3XGG,165000,B00122BV7Q,
2020-09-14 12:59:06 UTC,Dancing Shoes,B073MSRTHX,141000,trackFinished,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-09-14 12:57:06 UTC,Tranquility Base Hotel & Casino [Explicit],B07CBJ4SBX,211000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8DN3SK,212000,B00122BV7Q,
2020-09-14 12:53:06 UTC,Do Me a Favour,B073N221Z3,209000,trackFinished,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-09-14 12:50:06 UTC,Crying Lightning,B073N1YC8F,224000,trackFinished,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-09-14 12:46:06 UTC,Fireside,B00MAZ7XWG,180000,trackFinished,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-14 12:43:06 UTC,Fireside,B00MAZ7XWG,65000,userPrev,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-09-14 12:42:06 UTC,Only Ones Who Know,B073MZPBK6,184000,trackFinished,A2825NDLA7WDZV,BR,true,B01MSQT1CX,184000,B00122BV7Q,
2020-09-14 12:38:52 UTC,Arabella,B00MAZ7TW0,207000,trackFinished,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-09-14 12:35:53 UTC,From The Ritz To The Rubble,B073MRVYKH,183000,userNext,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-14 12:32:16 UTC,From The Ritz To The Rubble,B073MRVYKH,0,systemStop,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-14 12:29:44 UTC,From The Ritz To The Rubble,B073MRVYKH,1000,userStop,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-09-14 12:29:44 UTC,Black Treacle,B073NQTD3P,217000,trackFinished,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-09-14 12:26:44 UTC,Library Pictures,B073NP78JL,142000,trackFinished,A2825NDLA7WDZV,BR,true,B01MSJZ08R,142000,B00122BV7Q,
2020-09-14 12:23:44 UTC,Suck It and See,B073NNCFL7,225000,trackFinished,A2825NDLA7WDZV,BR,true,B01MQLR590,226000,B00122BV7Q,
2020-09-14 12:19:45 UTC,Batphone,B07BYWSYZ1,255000,trackFinished,A2825NDLA7WDZV,BR,false,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 02:08:00 UTC,Batphone,B07BYWSYZ1,256000,userStop,A2825NDLA7WDZV,BR,false,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 02:04:00 UTC,Batphone,B07BYWSYZ1,263000,userPrev,A2825NDLA7WDZV,BR,false,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 01:53:14 UTC,The Ultracheese,B07BYVHKN3,209000,userStop,A2825NDLA7WDZV,BR,false,B07F8FKCQC,217000,B00122BV7Q,B00122BV7Q
2020-09-14 01:33:52 UTC,Batphone,B07BYWSYZ1,216000,trackFinished,A2825NDLA7WDZV,BR,false,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 01:29:53 UTC,Batphone,B07BYWSYZ1,55000,userStop,A2825NDLA7WDZV,BR,false,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 01:28:56 UTC,She Looks Like Fun [Explicit],B07CBJ6K8S,7000,userNext,A2825NDLA7WDZV,BR,false,B07F8VT1XD,182000,B00122BV7Q,B00122BV7Q
2020-09-14 01:28:56 UTC,Science Fiction,B07CF4K79X,185000,trackFinished,A2825NDLA7WDZV,BR,false,B07F8WV8XG,185000,B00122BV7Q,B00122BV7Q
2020-09-14 01:24:20 UTC,Science Fiction,B07CF4K79X,0,userStop,A2825NDLA7WDZV,BR,false,B07F8WV8XG,185000,B00122BV7Q,B00122BV7Q
2020-09-14 01:24:20 UTC,The World's First Ever Monster Truck Front Flip [Explicit],B07BYNXND4,180000,trackFinished,A2825NDLA7WDZV,BR,false,B07XN4W9TG,180000,B00122BV7Q,B00122BV7Q
2020-09-14 01:21:21 UTC,Four Out Of Five,B07BYW1TF9,312000,trackFinished,A2825NDLA7WDZV,BR,false,B07F33MQ4J,312000,B00122BV7Q,B00122BV7Q
2020-09-14 01:16:20 UTC,Golden Trunks,B07BYHSSG6,173000,trackFinished,A2825NDLA7WDZV,BR,false,B07F8NBRS5,173000,B00122BV7Q,B00122BV7Q
2020-09-14 01:13:45 UTC,Tranquility Base Hotel & Casino [Explicit],B07CBJ4SBX,199000,userNext,A2825NDLA7WDZV,BR,false,B07F8DN3SK,212000,B00122BV7Q,B00122BV7Q
2020-09-14 01:10:27 UTC,American Sports,B07BYW75GY,158000,trackFinished,A2825NDLA7WDZV,BR,false,B07F8K2Z3D,158000,B00122BV7Q,B00122BV7Q
2020-09-14 01:07:27 UTC,One Point Perspective,B07BYSJ7DS,208000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8GPJT9,208000,B00122BV7Q,B00122BV7Q
2020-09-14 01:03:48 UTC,Batphone,B07BYWSYZ1,5000,userStop,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,B00122BV7Q
2020-09-14 01:03:48 UTC,Star Treatment,B07CBJFG4K,342000,userNext,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,B00122BV7Q
2020-09-13 18:47:43 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,0,systemStop,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-09-13 18:47:43 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,145000,userStop,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-09-13 18:44:23 UTC,Black Treacle,B073NQTD3P,1000,userNext,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-09-13 18:44:23 UTC,R U Mine?,B00MAZ7S94,195000,userNext,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-09-13 18:39:23 UTC,R U Mine?,B00MAZ7S94,0,userStop,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-09-13 18:39:23 UTC,Fake Tales Of San Francisco,B073MRKP5J,147000,userNext,A2825NDLA7WDZV,BR,true,B01MQJPUMU,177000,B00122BV7Q,
2020-09-13 18:37:23 UTC,D is for Dangerous,B073MVQQD5,0,userNext,A2825NDLA7WDZV,BR,true,B01N532EZH,138000,B00122BV7Q,
2020-09-13 18:37:23 UTC,Secret Door,B073MSLT1S,142000,userNext,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-09-13 18:34:23 UTC,Secret Door,B073MSLT1S,0,userStop,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-09-13 18:34:23 UTC,Secret Door,B073MSLT1S,61000,userStop,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-09-13 18:33:23 UTC,Dangerous Animals,B073MRCZTP,201000,userNext,A2825NDLA7WDZV,BR,true,B01MXM00OP,210000,B00122BV7Q,
2020-09-13 18:19:54 UTC,One Point Perspective,B07BYSJ7DS,0,userStop,A2825NDLA7WDZV,BR,true,B07F8GPJT9,208000,B00122BV7Q,
2020-09-13 18:19:54 UTC,Do Me a Favour,B073N221Z3,195000,userNext,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-09-13 18:16:54 UTC,No. 1 Party Anthem,B00MAZ7VU0,230000,userNext,A2825NDLA7WDZV,BR,true,B01MQIQJEL,243000,B00122BV7Q,
2020-09-13 18:13:42 UTC,Only Ones Who Know,B073MZPBK6,1000,userNext,A2825NDLA7WDZV,BR,true,B01MSQT1CX,184000,B00122BV7Q,
2020-09-13 18:13:42 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,1000,userNext,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-09-13 18:13:42 UTC,Cornerstone,B073MZZ63V,185000,userNext,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
2020-09-13 18:09:58 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,0,userPrev,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-09-13 18:09:58 UTC,Cornerstone,B073MZZ63V,1000,userNext,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
